codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days	lat	lon
034-00051-03-01	2013-03-20	2017-11-21	356336.0	4142027.0	1707	37.413908852985784	-4.623421388840527
003-00013-01	2015-03-18	2019-11-18	437377.0	4128438.0	1706	37.30045789163771	-3.706603703236188
039-00333-01-01	2015-03-16	2019-11-13	455735.0	4151410.0	1703	37.50857069815941	-3.500847110961667
039-00620-02-01	2015-03-16	2019-11-13	455883.0	4150000.0	1703	37.49586900475312	-3.499087984698955
035-00122-01-01	2015-03-16	2019-11-13	457007.0	4148198.0	1703	37.4796799645538	-3.486267498613353
038-00005-05-01	2015-03-16	2019-11-13	456230.0	4151668.0	1703	37.5109197477869	-3.495261870120985
009-00018-02-00	2016-03-15	2020-11-11	386126.0	4194119.0	1702	37.887460285154575	-4.29500592371662
007-00011-01-00	2015-03-10	2019-11-05	347791.0	4154100.0	1701	37.521317088907885	-4.722436790509539
045-00003-03	2015-03-10	2019-11-05	336623.0	4153132.0	1701	37.51068607786321	-4.8485434216141945
043-00076-03-00	2012-03-14	2016-11-07	357556.0	4177362.0	1699	37.732464735432636	-4.616508901550261
142-00062-05-00	2016-03-16	2020-11-05	228099.0	4057101.0	1695	36.62068657399082	-6.040436014099093
032-00120-04-1	2013-03-18	2017-11-07	330692.0	4098837.0	1695	37.020472952011716	-4.903262040944245
011-00243-01-1	2012-03-20	2016-11-07	385576.0	4100504.0	1693	37.04378776978255	-4.2867170363438
008-00002-01-0	2016-08-02	2021-03-22	447722.0	4191631.0	1693	37.870659047605294	-3.5943944339972975
006-00007-01-01	2013-03-19	2017-11-06	355151.0	4116566.0	1693	37.18431306601035	-4.631842001395371
012-00003-04-00	2015-03-16	2019-10-31	466322.0	4229136.0	1690	38.209555637548085	-3.3846845342671994
027-00588-04-00	2013-03-26	2017-11-08	459481.0	4199047.0	1688	37.93809668466845	-3.4611174998754675
026-00016-00-00	2017-02-08	2021-09-23	313878.0	4107374.0	1688	37.09419577495252	-5.0942790766636445
029-00012-11	2016-03-14	2020-10-27	481463.0	4189567.0	1688	37.853367863544754	-3.210714998145031
019-00050-00-00	2017-02-08	2021-09-23	345670.0	4108100.0	1688	37.10651497009758	-4.736864141748444
014-00130-03-00	2016-03-14	2020-10-27	486711.0	4217506.0	1688	38.105270921790236	-3.151576851349
028-00168-01-02	2015-03-23	2019-11-05	417170.0	4159063.0	1688	37.574886656657036	-3.9380229167317338
015-00293-02-00	2015-03-17	2019-10-29	403453.0	4110147.0	1687	37.132706748498606	-4.086963662942173
001-00634-02	2016-04-05	2020-11-16	459000.0	4159260.0	1686	37.57947598491193	-3.4643442706332093
034-00071-01-02	2016-03-30	2020-11-10	410073.0	4133195.0	1686	37.341090319813794	-4.0152262510417485
003-00016-01-12	2016-04-05	2020-11-16	456412.0	4155876.0	1686	37.548856271716055	-3.493452393688649
005-00054-01-1	2016-08-10	2021-03-23	422576.0	4217461.0	1686	38.10164481041736	-3.8830609863608956
009-00311-01-01	2016-04-12	2020-11-17	434934.0	4133032.0	1680	37.34169674353646	-3.734570060938462
012-00112-01-01	2016-04-13	2020-11-18	519568.0	4182855.0	1680	37.79285035716655	-2.777746920181031
005-00036-02	2016-04-12	2020-11-17	416684.0	4096238.0	1680	37.00861561763931	-3.9364807132622968
031-00056-08-01	2016-04-13	2020-11-18	430771.0	4128910.0	1680	37.30424361660345	-3.7811801750819813
011-00276-04-01	2016-04-13	2020-11-18	433962.0	4143653.0	1680	37.437355913683774	-3.746491339841289
016-00378-01-01	2016-08-17	2021-03-23	433869.0	4214037.0	1679	38.07168513760513	-3.7539526244476886
015-00106-01-00	2016-04-06	2020-11-10	424175.0	4120484.0	1679	37.22778526314835	-3.8547433754240905
006-00088-01-0	2016-04-06	2020-11-10	444332.0	4126082.0	1679	37.27966472113208	-3.6279553431808917
011-00008-18	2016-03-30	2020-11-03	442557.0	4128399.0	1679	37.30044088543048	-3.648155967452303
009-00255-01-01	2016-04-13	2020-11-10	390993.0	4124640.0	1672	37.26194929098888	-4.229331854917697
002-00220-01-01	2016-04-11	2020-11-03	441076.0	4145260.0	1667	37.45232053336511	-3.666208613934907
011-00054-01-00	2015-03-17	2019-10-08	445175.0	4102167.0	1666	37.06415351714962	-3.616692138356752
016-00487-01	2013-04-24	2017-11-15	415321.0	4092365.0	1666	36.97358564218568	-3.951364159727591
053-00201-02	2016-08-31	2021-03-23	490730.0	4246742.0	1665	38.36881115033606	-3.1061177209215463
008-00445-01-01	2016-04-12	2020-10-20	432964.0	4139060.0	1652	37.395887401877594	-3.7573548215635997
008-00078-15	2016-09-13	2021-03-17	407096.0	4102896.0	1646	37.06772410008189	-4.045057554983866
007-00017-00-10	2017-03-22	2021-09-23	317530.0	4101925.0	1646	37.04582680843539	-5.05188697021881
043-00041-00-01	2017-03-22	2021-09-23	309310.0	4109096.0	1646	37.10878875436042	-5.146084330843432
023-00055-02-00	2017-03-22	2021-09-23	313205.0	4103653.0	1646	37.06054218502006	-5.100921714168202
017-00026-00-00	2017-03-22	2021-09-23	311372.0	4107428.0	1646	37.09418097253578	-5.122473115980448
004-00097-04-00	2017-03-22	2021-09-23	318034.0	4104616.0	1646	37.0701667510437	-5.046874118728755
013-00061-00-00	2017-03-22	2021-09-23	310210.0	4102918.0	1646	37.05332000515212	-5.134400432799098
027-00010-00-00	2017-03-22	2021-09-23	312736.0	4106413.0	1646	37.08531132392632	-5.106881423396173
001-00084-00-00	2017-03-22	2021-09-23	309401.0	4100807.0	1646	37.0341400272364	-5.142957933254918
025-00078-00-00	2017-03-22	2021-09-23	311542.0	4105654.0	1646	37.07823480069351	-5.1201161092104135
014-00001-00-00	2012-05-02	2016-10-26	442254.0	4204470.0	1638	37.986039191825114	-3.657591150969829
018-00186-00-00	2012-05-02	2016-10-26	447658.0	4204405.0	1638	37.98578133018785	-3.596050784187369
026-00005-04-00	2016-03-16	2020-08-28	404909.0	4166661.0	1626	37.64217421896163	-4.077841483223034
009-00001-14-00	2016-05-24	2020-10-26	445070.0	4191251.0	1616	37.86707819100397	-3.624516832281008
010-00124-04-01	2014-03-07	2018-07-25	366747.0	4206920.0	1601	38.00016475892722	-4.5176941272593005
030-00063-00-00	2015-03-18	2019-07-10	451962.0	4143630.0	1575	37.438258493718294	-3.54302837107605
019-00020-00-00	2015-03-18	2019-07-10	456416.0	4134382.0	1575	37.35512231513739	-3.492136167465247
010-00038-00-00	2015-03-18	2019-07-09	450200.0	4137248.0	1574	37.380641988250396	-3.5625151254749974
031-00517-00-00	2015-03-18	2019-07-08	450306.0	4146395.0	1573	37.463092807802816	-3.5619336218747146
028-00129-00-00	2015-03-18	2019-07-08	452126.0	4140841.0	1573	37.41312868667586	-3.540993657324082
047-00021-00-00	2015-03-18	2019-06-26	335365.0	4226977.0	1561	38.175682063622325	-4.879583603549926
012-00049-00-00	2015-03-18	2019-06-26	329700.0	4237630.0	1561	38.27058454460656	-4.946781642809074
042-00006-00-00	2015-03-18	2019-06-26	350698.0	4168594.0	1561	37.652377308015595	-4.692508678992962
058-00048-00-00	2015-03-18	2019-06-26	336126.0	4215247.0	1561	38.07015810173827	-4.868204454625407
015-00096-03-00	2015-07-27	2019-10-23	432785.0	4202601.0	1549	37.96854326984856	-3.7652376452519936
007-00246-01	2016-08-29	2020-11-17	521218.0	4167046.0	1541	37.650323082756806	-2.759467581651709
011-00026-11-PT	2017-01-18	2021-03-30	251212.0	4140195.0	1532	37.375150702636844	-5.80968915769634
010-00001-06	2017-01-18	2021-03-30	249206.0	4140344.0	1532	37.37595192240079	-5.832369212871799
006-00035-24	2016-08-30	2020-11-03	478010.0	4219848.0	1526	38.12620857721139	-3.2508936048295403
033-00029-02	2017-01-24	2021-03-30	247004.0	4128761.0	1526	37.27107546719655	-5.85326108578751
017-00039-00-00	2012-05-02	2016-07-06	445138.0	4203410.0	1526	37.976665080493845	-3.624670029203035
008-00227-00-00	2012-05-02	2016-07-06	442118.0	4205676.0	1526	37.99689937543458	-3.659237040929807
103-00037-01	2016-08-30	2020-11-03	486861.0	4213576.0	1526	38.069853069251685	-3.149793635793953
014-00054-01	2016-08-30	2020-11-03	483869.0	4218563.0	1526	38.11475104090406	-3.1840169988845277
012-00002-00-GD	2017-01-17	2021-03-15	220774.0	4132155.0	1518	37.29412724137231	-6.149965471435797
009-00004-00-15	2017-01-18	2021-03-16	247775.0	4142511.0	1518	37.395072694950834	-5.849250879229792
008-00001-00-60	2017-01-18	2021-03-16	249676.0	4143744.0	1518	37.4066885008392	-5.828217787990429
039-00008-00-10	2017-01-24	2021-03-16	237981.0	4126262.0	1512	37.24608405553405	-5.954020705899842
038-00263-02	2016-08-31	2020-10-13	496429.0	4249415.0	1504	38.39294195587794	-3.0408923767818705
014-00119-01	2016-08-31	2020-10-13	496899.0	4245676.0	1504	38.359246646881914	-3.035493828559155
016-00132-01	2016-08-31	2020-10-13	493493.0	4245230.0	1504	38.35520886021043	-3.0744745255205754
018-00170-01-01	2017-02-09	2021-03-23	469298.0	4227420.0	1503	38.1941967884954	-3.3506178258831762
